year.id,year.display-label,hisp.id,hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop_sex0_age999,totpop_sex0_age0to4,totpop_sex0_age5to9,totpop_sex0_age10to14,totpop_sex0_age15to19,totpop_sex0_age20to24,totpop_sex0_age25to29,totpop_sex0_age30to34,totpop_sex0_age35to39,totpop_sex0_age40to44,totpop_sex0_age45to49,totpop_sex0_age50to54,totpop_sex0_age55to59,totpop_sex0_age60to64,totpop_sex0_age65to69,totpop_sex0_age70to74,totpop_sex0_age75to79,totpop_sex0_age80to84,totpop_sex0_age85plus,totpop_sex0_medage
Id,Year,Id,Hispanic Origin,Id,Id2,Geography,Total; Both Sexes; Total,Total; Both Sexes; Under 5 years,Total; Both Sexes; 5 to 9 years,Total; Both Sexes; 10 to 14 years,Total; Both Sexes; 15 to 19 years,Total; Both Sexes; 20 to 24 years,Total; Both Sexes; 25 to 29 years,Total; Both Sexes; 30 to 34 years,Total; Both Sexes; 35 to 39 years,Total; Both Sexes; 40 to 44 years,Total; Both Sexes; 45 to 49 years,Total; Both Sexes; 50 to 54 years,Total; Both Sexes; 55 to 59 years,Total; Both Sexes; 60 to 64 years,Total; Both Sexes; 65 to 69 years,Total; Both Sexes; 70 to 74 years,Total; Both Sexes; 75 to 79 years,Total; Both Sexes; 80 to 84 years,Total; Both Sexes; 85 years and over,Total; Both Sexes; Median age (years)
est72016,"July 1, 2016",hisp,Hispanic,0400000US08,08,Colorado,1182457,103269,113959,111989,103863,98737,96052,94153,88972,80034,68880,59272,49394,38031,28706,18678,12709,8376,7383,28.0
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US08,08,Colorado,4347648,231834,239873,247696,249301,280518,330547,327044,300123,276617,291361,297991,319915,291592,248346,160450,105699,71575,77166,39.4
est72016,"July 1, 2016",totpop,Total,0400000US08,08,Colorado,5530105,335103,353832,359685,353164,379255,426599,421197,389095,356651,360241,357263,369309,329623,277052,179128,118408,79951,84549,36.7
est72017,"July 1, 2017",hisp,Hispanic,0400000US08,08,Colorado,1206724,103639,111486,114098,106502,99423,100047,95494,91423,81796,71681,60191,51071,40001,29695,20402,13201,8756,7818,28.3
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US08,08,Colorado,4400430,232568,238417,249038,249948,277944,340303,334818,309950,276605,294705,288556,317678,297730,250219,178904,111536,73061,78450,39.4
est72017,"July 1, 2017",totpop,Total,0400000US08,08,Colorado,5607154,336207,349903,363136,356450,377367,440350,430312,401373,358401,366386,348747,368749,337731,279914,199306,124737,81817,86268,36.8
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US09,09,Connecticut,479087,46887,43796,43377,44048,41752,41476,40686,36748,34909,30294,23711,16704,12664,8312,5743,3737,2368,1875,27.4
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US09,09,Connecticut,3095010,155219,178775,196888,206786,186146,172669,165546,185653,227128,260978,260614,223453,190631,140969,99920,85515,75097,83023,42.3
cen42010,"April 1, 2010 Census",totpop,Total,0400000US09,09,Connecticut,3574097,202106,222571,240265,250834,227898,214145,206232,222401,262037,291272,284325,240157,203295,149281,105663,89252,77465,84898,40.0
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US09,09,Connecticut,479092,46887,43796,43378,44048,41754,41476,40686,36748,34910,30294,23712,16704,12664,8312,5743,3737,2368,1875,27.4
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US09,09,Connecticut,3095022,155222,178776,196889,206784,186145,172671,165549,185655,227128,260979,260611,223456,190632,140968,99922,85515,75097,83023,42.3
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US09,09,Connecticut,3574114,202109,222572,240267,250832,227899,214147,206235,222403,262038,291273,284323,240160,203296,149280,105665,89252,77465,84898,40.0
